日期,口岸,中心,站点,zipcode,票数,领件票数,Final妥投量,Final妥投率,客退数,客退率,丢失被抢数,丢失被抢率,被抢数,库内丢失数,站点丢失数,库内待签收数,站点待签收数,异常中,断更中
25/02/10,JFK,JFK,JFK-RCD,11950,68,68,68,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-RCD,11951,57,57,56,98.25%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,JFK,JFK,JFK-RCD,11955,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-RCD,11967,130,130,130,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-RCD,11980,19,19,18,94.74%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-XIN,10459,165,165,160,96.97%,0,0,0,0.00%,0,0,0,5,0,0,0
25/02/10,JFK,JFK,JFK-XIN,10461,164,164,162,98.78%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,JFK,JFK,JFK-XIN,10462,411,411,404,98.30%,0,0,0,0.00%,0,0,0,1,6,5,5
25/02/10,JFK,JFK,JFK-XIN,10464,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-XIN,10465,164,164,163,99.39%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-XIN,10469,230,230,228,99.13%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,JFK,JFK,JFK-XIN,10472,235,235,234,99.57%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-XIN,10473,291,291,288,98.97%,0,0,0,0.00%,0,0,0,1,2,2,2
25/02/10,JFK,JFK,JFK-XIN,10474,99,99,92,92.93%,0,0,0,0.00%,0,0,0,7,0,0,0
25/02/10,JFK,JFK,JFK-XIN,10475,133,133,132,99.25%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-XIN,10523,37,37,34,91.89%,0,0,0,0.00%,0,0,0,0,3,3,3
25/02/10,JFK,JFK,JFK-XIN,10532,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-XIN,10570,21,21,20,95.24%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-XIN,10594,9,9,9,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-XIN,10595,13,13,12,92.31%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,JFK,JFK,JFK-XIN,11357,147,147,147,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-XIN,11358,141,141,141,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-XIN,11360,53,53,53,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-XIN,11361,90,90,90,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-XIN,11701,119,119,119,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-XIN,11702,27,27,25,92.59%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,JFK,JFK,JFK-XIN,11704,130,130,129,99.23%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-XIN,11726,70,70,70,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-XIN,11747,42,42,41,97.62%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-XIN,11757,160,160,159,99.38%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-XIN,11798,87,87,87,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11207,240,240,240,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11208,256,256,255,99.61%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11229,252,252,252,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11234,264,264,263,99.62%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11237,86,86,82,95.35%,0,0,0,0.00%,0,0,0,3,1,1,1
25/02/10,JFK,JFK,JFK-YZD,11239,63,63,63,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11374,99,99,97,97.98%,0,0,0,0.00%,0,0,0,1,1,1,1
25/02/10,JFK,JFK,JFK-YZD,11375,133,133,132,99.25%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11378,98,98,97,98.98%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11379,65,65,64,98.46%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11385,154,154,152,98.70%,0,0,0,0.00%,0,0,0,0,2,2,2
25/02/10,JFK,JFK,JFK-YZD,11411,128,128,128,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11412,286,286,286,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11413,388,388,383,98.71%,0,0,0,0.00%,0,0,0,3,2,2,2
25/02/10,JFK,JFK,JFK-YZD,11414,153,153,151,98.69%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11415,49,49,47,95.92%,0,0,0,0.00%,0,0,0,0,2,2,2
25/02/10,JFK,JFK,JFK-YZD,11416,65,65,65,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11417,84,84,84,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11418,83,83,83,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11419,97,97,96,98.97%,0,0,0,0.00%,0,0,0,0,1,0,0
25/02/10,JFK,JFK,JFK-YZD,11420,135,135,135,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11421,136,136,135,99.26%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11423,25,25,25,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11428,126,126,124,98.41%,0,0,0,0.00%,0,0,0,0,2,2,2
25/02/10,JFK,JFK,JFK-YZD,11429,147,147,144,97.96%,0,0,0,0.00%,0,0,0,2,1,1,1
25/02/10,JFK,JFK,JFK-YZD,11430,2,2,2,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11432,75,75,74,98.67%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,JFK,JFK,JFK-YZD,11433,117,117,117,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11434,185,185,184,99.46%,0,0,0,0.00%,0,0,0,0,1,0,0
25/02/10,JFK,JFK,JFK-YZD,11435,114,114,109,95.61%,0,0,0,0.00%,0,0,0,5,0,0,0
25/02/10,JFK,JFK,JFK-YZD,11436,64,64,64,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08010,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08016,53,53,53,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08046,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08060,41,41,41,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08505,42,42,42,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08518,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08554,4,4,4,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08609,37,37,37,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08610,54,54,54,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08611,51,51,51,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08618,23,23,23,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08619,40,40,40,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08620,22,22,22,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08629,30,30,30,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08638,42,42,42,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08690,22,22,22,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,08691,22,22,22,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,19006,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,19012,9,9,9,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,19046,9,9,9,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,19111,12,12,11,91.67%,0,0,0,0.00%,0,0,0,0,1,0,0
25/02/10,JFK,PHL,PHL-GG,19115,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GG,19116,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GP,18936,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GP,19002,41,41,41,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GP,19034,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GP,19401,91,91,91,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GP,19405,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GP,19406,45,45,44,97.78%,0,0,0,0.00%,0,0,0,0,1,0,0
25/02/10,JFK,PHL,PHL-GP,19422,25,25,25,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GP,19428,25,25,25,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GP,19444,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-GP,19462,27,27,27,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08002,37,37,37,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08007,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08009,33,33,33,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08010,21,21,21,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08012,78,78,78,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08014,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08020,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08021,126,126,126,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08027,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08028,42,42,42,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08029,3,3,3,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08030,33,33,33,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08031,24,24,24,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08033,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08034,33,33,33,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08035,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08045,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08046,86,86,86,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08049,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08051,17,17,17,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08052,36,36,36,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08056,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08057,18,18,18,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08059,17,17,16,94.12%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08061,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08062,44,44,44,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08063,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08065,17,17,17,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08066,26,26,26,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08067,4,4,4,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08069,44,44,44,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08070,41,41,41,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08071,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08073,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08075,48,48,47,97.92%,0,0,0,0.00%,0,0,0,0,1,0,0
25/02/10,JFK,PHL,PHL-M&R,08077,31,31,31,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08078,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08080,68,68,68,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08081,131,131,131,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08083,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08084,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08085,34,34,34,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08086,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08090,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08091,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08093,24,24,24,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08094,98,98,98,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08096,79,79,79,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08097,9,9,9,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08102,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08103,31,31,31,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08104,46,46,44,95.65%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08105,55,55,55,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08106,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08107,23,23,23,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08108,20,20,20,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08109,53,53,53,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08110,45,45,45,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08312,21,21,21,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08322,21,21,21,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08326,4,4,4,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08341,4,4,4,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,08344,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19001,20,20,20,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19003,14,14,14,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19004,2,2,2,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19006,47,47,47,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19007,39,39,39,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19008,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19009,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19010,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19012,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19013,86,86,86,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19014,25,25,25,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19015,34,34,33,97.06%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19018,35,35,33,94.29%,0,0,0,0.00%,0,0,0,0,2,0,0
25/02/10,JFK,PHL,PHL-M&R,19022,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19023,45,45,45,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19025,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19026,47,47,47,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19027,35,35,35,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19029,9,9,9,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19030,27,27,27,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19031,2,2,2,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19032,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19033,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19035,3,3,3,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19036,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19038,46,46,46,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19040,41,41,41,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19041,4,4,4,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19044,25,25,25,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19046,25,25,25,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19047,57,57,57,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19050,60,60,59,98.33%,0,0,0,0.00%,0,0,0,0,1,0,0
25/02/10,JFK,PHL,PHL-M&R,19053,48,48,48,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19054,35,35,35,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19055,26,26,26,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19056,37,37,37,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19057,40,40,40,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19060,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19061,57,57,57,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19063,33,33,33,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19064,24,24,24,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19066,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19067,69,69,69,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19070,4,4,4,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19072,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19074,4,4,4,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19075,7,7,7,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19076,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19078,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19079,25,25,25,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19081,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19082,78,78,78,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19083,37,37,37,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19086,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19090,32,32,32,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19094,9,9,9,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19095,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19096,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19104,72,72,71,98.61%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19111,120,120,120,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19115,82,82,81,98.78%,0,0,0,0.00%,0,0,0,0,1,0,0
25/02/10,JFK,PHL,PHL-M&R,19116,78,78,78,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19118,7,7,7,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19119,39,39,39,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19120,139,139,139,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19121,66,66,65,98.48%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19122,34,34,34,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19123,20,20,20,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19124,165,165,165,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19125,32,32,31,96.88%,0,0,0,0.00%,0,0,0,0,1,1,1
